transaction_id,sale_date,product_id,units_sold,store_region,total_revenue
TXN-SALE-00453-104,2025-09-23,104,17,South,1105.0
TXN-SALE-00454-101,2025-09-24,101,30,North,36000.0
TXN-SALE-00454-102,2025-09-24,102,23,East,1035.0
TXN-SALE-00454-103,2025-09-24,103,21,North,5250.0
TXN-SALE-00454-104,2025-09-24,104,24,East,1560.0
TXN-SALE-00455-101,2025-09-25,101,13,North,15600.0
TXN-SALE-00455-102,2025-09-25,102,30,East,1350.0
TXN-SALE-00455-103,2025-09-25,103,14,West,3500.0
TXN-SALE-00455-104,2025-09-25,104,21,South,1365.0
TXN-SALE-00456-101,2025-09-26,101,11,East,13200.0
TXN-SALE-00456-102,2025-09-26,102,24,East,1080.0
TXN-SALE-00456-103,2025-09-26,103,18,North,4500.0
TXN-SALE-00456-104,2025-09-26,104,14,South,910.0
TXN-SALE-00457-101,2025-09-27,101,30,South,36000.0
TXN-SALE-00457-102,2025-09-27,102,13,East,585.0
TXN-SALE-00457-103,2025-09-27,103,30,East,7500.0
TXN-SALE-00457-104,2025-09-27,104,24,East,1560.0
TXN-SALE-00458-101,2025-09-28,101,22,East,26400.0
TXN-SALE-00458-102,2025-09-28,102,37,West,1665.0
TXN-SALE-00458-103,2025-09-28,103,15,West,3750.0
TXN-SALE-00458-104,2025-09-28,104,9,West,585.0
TXN-SALE-00459-101,2025-09-29,101,16,South,19200.0
TXN-SALE-00459-102,2025-09-29,102,13,East,585.0
TXN-SALE-00459-103,2025-09-29,103,11,North,2750.0
TXN-SALE-00459-104,2025-09-29,104,7,North,455.0
TXN-SALE-00460-101,2025-09-30,101,27,West,32400.0
TXN-SALE-00460-102,2025-09-30,102,33,North,1485.0
TXN-SALE-00460-103,2025-09-30,103,20,West,5000.0
TXN-SALE-00460-104,2025-09-30,104,32,West,2080.0
TXN-SALE-00461-101,2025-10-01,101,10,East,12000.0
TXN-SALE-00461-102,2025-10-01,102,27,East,1215.0
TXN-SALE-00461-103,2025-10-01,103,21,North,5250.0
TXN-SALE-00461-104,2025-10-01,104,30,South,1950.0
TXN-SALE-00462-101,2025-10-02,101,13,West,15600.0
TXN-SALE-00462-102,2025-10-02,102,8,West,360.0
TXN-SALE-00462-103,2025-10-02,103,35,West,8750.0
TXN-SALE-00462-104,2025-10-02,104,23,South,1495.0
TXN-SALE-00463-101,2025-10-03,101,7,East,8400.0
TXN-SALE-00463-102,2025-10-03,102,11,North,495.0
TXN-SALE-00463-103,2025-10-03,103,24,South,6000.0
TXN-SALE-00463-104,2025-10-03,104,13,South,845.0
TXN-SALE-00464-101,2025-10-04,101,13,East,15600.0
TXN-SALE-00464-102,2025-10-04,102,32,West,1440.0
TXN-SALE-00464-103,2025-10-04,103,34,South,8500.0
TXN-SALE-00464-104,2025-10-04,104,28,West,1820.0
TXN-SALE-00465-101,2025-10-05,101,26,East,31200.0
TXN-SALE-00465-102,2025-10-05,102,41,South,1845.0
TXN-SALE-00465-103,2025-10-05,103,36,North,9000.0
TXN-SALE-00465-104,2025-10-05,104,26,North,1690.0
TXN-SALE-00466-101,2025-10-06,101,13,South,15600.0
TXN-SALE-00466-102,2025-10-06,102,13,East,585.0
TXN-SALE-00466-103,2025-10-06,103,14,West,3500.0
TXN-SALE-00466-104,2025-10-06,104,32,West,2080.0
TXN-SALE-00467-101,2025-10-07,101,19,North,22800.0
TXN-SALE-00467-102,2025-10-07,102,24,East,1080.0
TXN-SALE-00467-103,2025-10-07,103,27,South,6750.0
TXN-SALE-00467-104,2025-10-07,104,35,North,2275.0
TXN-SALE-00468-101,2025-10-08,101,24,West,28800.0
TXN-SALE-00468-102,2025-10-08,102,29,South,1305.0
TXN-SALE-00468-103,2025-10-08,103,11,North,2750.0
TXN-SALE-00468-104,2025-10-08,104,13,North,845.0
TXN-SALE-00469-101,2025-10-09,101,30,North,36000.0
TXN-SALE-00469-102,2025-10-09,102,8,North,360.0
TXN-SALE-00469-103,2025-10-09,103,33,East,8250.0
TXN-SALE-00469-104,2025-10-09,104,20,South,1300.0
TXN-SALE-00470-101,2025-10-10,101,24,East,28800.0
TXN-SALE-00470-102,2025-10-10,102,30,North,1350.0
TXN-SALE-00470-103,2025-10-10,103,26,East,6500.0
TXN-SALE-00470-104,2025-10-10,104,23,North,1495.0
TXN-SALE-00471-101,2025-10-11,101,30,East,36000.0
TXN-SALE-00471-102,2025-10-11,102,21,West,945.0
TXN-SALE-00471-103,2025-10-11,103,43,North,10750.0
TXN-SALE-00471-104,2025-10-11,104,13,North,845.0
TXN-SALE-00472-101,2025-10-12,101,36,South,43200.0
TXN-SALE-00472-102,2025-10-12,102,28,West,1260.0
TXN-SALE-00472-103,2025-10-12,103,44,North,11000.0
TXN-SALE-00472-104,2025-10-12,104,40,East,2600.0
TXN-SALE-00473-101,2025-10-13,101,32,West,38400.0
TXN-SALE-00473-102,2025-10-13,102,33,North,1485.0
TXN-SALE-00473-103,2025-10-13,103,16,North,4000.0
TXN-SALE-00473-104,2025-10-13,104,17,West,1105.0
TXN-SALE-00474-101,2025-10-14,101,13,North,15600.0
TXN-SALE-00474-102,2025-10-14,102,13,West,585.0
TXN-SALE-00474-103,2025-10-14,103,33,East,8250.0
TXN-SALE-00474-104,2025-10-14,104,8,East,520.0
TXN-SALE-00475-101,2025-10-15,101,25,East,30000.0
TXN-SALE-00475-102,2025-10-15,102,23,South,1035.0
TXN-SALE-00475-103,2025-10-15,103,22,East,5500.0
TXN-SALE-00475-104,2025-10-15,104,13,North,845.0
TXN-SALE-00476-101,2025-10-16,101,35,North,42000.0
TXN-SALE-00476-102,2025-10-16,102,26,South,1170.0
TXN-SALE-00476-103,2025-10-16,103,23,South,5750.0
TXN-SALE-00476-104,2025-10-16,104,30,East,1950.0
TXN-SALE-00477-101,2025-10-17,101,33,South,39600.0
TXN-SALE-00477-102,2025-10-17,102,29,West,1305.0
TXN-SALE-00477-103,2025-10-17,103,23,West,5750.0
TXN-SALE-00477-104,2025-10-17,104,14,East,910.0
TXN-SALE-00478-101,2025-10-18,101,15,South,18000.0
TXN-SALE-00478-102,2025-10-18,102,28,North,1260.0
TXN-SALE-00478-103,2025-10-18,103,36,East,9000.0
TXN-SALE-00478-104,2025-10-18,104,28,West,1820.0
TXN-SALE-00479-101,2025-10-19,101,44,South,52800.0
TXN-SALE-00479-102,2025-10-19,102,40,East,1800.0
TXN-SALE-00479-103,2025-10-19,103,34,East,8500.0
TXN-SALE-00479-104,2025-10-19,104,42,West,2730.0
TXN-SALE-00480-101,2025-10-20,101,34,East,40800.0
TXN-SALE-00480-102,2025-10-20,102,28,West,1260.0
TXN-SALE-00480-103,2025-10-20,103,16,North,4000.0
TXN-SALE-00480-104,2025-10-20,104,10,West,650.0
TXN-SALE-00481-101,2025-10-21,101,19,West,22800.0
TXN-SALE-00481-102,2025-10-21,102,35,North,1575.0
TXN-SALE-00481-103,2025-10-21,103,31,North,7750.0
TXN-SALE-00481-104,2025-10-21,104,31,North,2015.0
TXN-SALE-00482-101,2025-10-22,101,17,East,20400.0
TXN-SALE-00482-102,2025-10-22,102,14,East,630.0
TXN-SALE-00482-103,2025-10-22,103,13,North,3250.0
TXN-SALE-00482-104,2025-10-22,104,28,South,1820.0
TXN-SALE-00483-101,2025-10-23,101,29,South,34800.0
TXN-SALE-00483-102,2025-10-23,102,22,East,990.0
TXN-SALE-00483-103,2025-10-23,103,20,South,5000.0
TXN-SALE-00483-104,2025-10-23,104,29,West,1885.0
TXN-SALE-00484-101,2025-10-24,101,8,North,9600.0
TXN-SALE-00484-102,2025-10-24,102,10,West,450.0
TXN-SALE-00484-103,2025-10-24,103,28,East,7000.0
TXN-SALE-00484-104,2025-10-24,104,34,South,2210.0
TXN-SALE-00485-101,2025-10-25,101,23,South,27600.0
TXN-SALE-00485-102,2025-10-25,102,40,West,1800.0
TXN-SALE-00485-103,2025-10-25,103,21,South,5250.0
TXN-SALE-00485-104,2025-10-25,104,21,East,1365.0
TXN-SALE-00486-101,2025-10-26,101,9,West,10800.0
TXN-SALE-00486-102,2025-10-26,102,17,North,765.0
TXN-SALE-00486-103,2025-10-26,103,36,North,9000.0
TXN-SALE-00486-104,2025-10-26,104,32,West,2080.0
TXN-SALE-00487-101,2025-10-27,101,17,North,20400.0
TXN-SALE-00487-102,2025-10-27,102,19,East,855.0
TXN-SALE-00487-103,2025-10-27,103,7,West,1750.0
TXN-SALE-00487-104,2025-10-27,104,10,South,650.0
TXN-SALE-00488-101,2025-10-28,101,17,East,20400.0
TXN-SALE-00488-102,2025-10-28,102,19,South,855.0
TXN-SALE-00488-103,2025-10-28,103,26,South,6500.0
TXN-SALE-00488-104,2025-10-28,104,11,South,715.0
TXN-SALE-00489-101,2025-10-29,101,14,East,16800.0
TXN-SALE-00489-102,2025-10-29,102,10,West,450.0
TXN-SALE-00489-103,2025-10-29,103,10,South,2500.0
TXN-SALE-00489-104,2025-10-29,104,25,North,1625.0
TXN-SALE-00490-101,2025-10-30,101,8,North,9600.0
TXN-SALE-00490-102,2025-10-30,102,34,East,1530.0
TXN-SALE-00490-103,2025-10-30,103,14,West,3500.0
TXN-SALE-00490-104,2025-10-30,104,8,West,520.0
TXN-SALE-00491-101,2025-10-31,101,31,East,37200.0
TXN-SALE-00491-102,2025-10-31,102,8,South,360.0
TXN-SALE-00491-103,2025-10-31,103,29,South,7250.0
TXN-SALE-00491-104,2025-10-31,104,8,South,520.0
TXN-SALE-00492-101,2025-11-01,101,32,West,38400.0
TXN-SALE-00492-102,2025-11-01,102,36,East,1620.0
TXN-SALE-00492-103,2025-11-01,103,11,East,2750.0
TXN-SALE-00492-104,2025-11-01,104,13,West,845.0
TXN-SALE-00493-101,2025-11-02,101,34,West,40800.0
TXN-SALE-00493-102,2025-11-02,102,21,North,945.0
TXN-SALE-00493-103,2025-11-02,103,21,North,5250.0
TXN-SALE-00493-104,2025-11-02,104,40,North,2600.0
TXN-SALE-00494-101,2025-11-03,101,25,North,30000.0
TXN-SALE-00494-102,2025-11-03,102,34,North,1530.0
TXN-SALE-00494-103,2025-11-03,103,34,North,8500.0
TXN-SALE-00494-104,2025-11-03,104,31,East,2015.0
TXN-SALE-00495-101,2025-11-04,101,20,South,24000.0
TXN-SALE-00495-102,2025-11-04,102,11,West,495.0
TXN-SALE-00495-103,2025-11-04,103,35,West,8750.0
TXN-SALE-00495-104,2025-11-04,104,32,South,2080.0
TXN-SALE-00496-101,2025-11-05,101,32,West,38400.0
TXN-SALE-00496-102,2025-11-05,102,26,West,1170.0
TXN-SALE-00496-103,2025-11-05,103,28,South,7000.0
TXN-SALE-00496-104,2025-11-05,104,11,North,715.0
TXN-SALE-00497-101,2025-11-06,101,17,South,20400.0
TXN-SALE-00497-102,2025-11-06,102,23,East,1035.0
TXN-SALE-00497-103,2025-11-06,103,26,South,6500.0
TXN-SALE-00497-104,2025-11-06,104,32,West,2080.0
TXN-SALE-00498-101,2025-11-07,101,8,East,9600.0
TXN-SALE-00498-102,2025-11-07,102,22,North,990.0
TXN-SALE-00498-103,2025-11-07,103,23,North,5750.0
TXN-SALE-00498-104,2025-11-07,104,28,North,1820.0
TXN-SALE-00499-101,2025-11-08,101,40,South,48000.0
TXN-SALE-00499-102,2025-11-08,102,42,West,1890.0
TXN-SALE-00499-103,2025-11-08,103,19,North,4750.0
TXN-SALE-00499-104,2025-11-08,104,42,West,2730.0
TXN-SALE-00500-101,2025-11-09,101,25,South,30000.0
TXN-SALE-00500-102,2025-11-09,102,17,West,765.0
TXN-SALE-00500-103,2025-11-09,103,29,North,7250.0
TXN-SALE-00500-104,2025-11-09,104,9,East,585.0
TXN-SALE-00501-101,2025-11-10,101,34,North,40800.0
TXN-SALE-00501-102,2025-11-10,102,9,West,405.0
TXN-SALE-00501-103,2025-11-10,103,12,West,3000.0
TXN-SALE-00501-104,2025-11-10,104,33,East,2145.0
TXN-SALE-00502-101,2025-11-11,101,34,North,40800.0
TXN-SALE-00502-102,2025-11-11,102,34,North,1530.0
TXN-SALE-00502-103,2025-11-11,103,15,West,3750.0
TXN-SALE-00502-104,2025-11-11,104,24,East,1560.0
TXN-SALE-00503-101,2025-11-12,101,13,North,15600.0
TXN-SALE-00503-102,2025-11-12,102,7,West,315.0
TXN-SALE-00503-103,2025-11-12,103,21,East,5250.0
TXN-SALE-00503-104,2025-11-12,104,22,North,1430.0
TXN-SALE-00504-101,2025-11-13,101,13,North,15600.0
TXN-SALE-00504-102,2025-11-13,102,24,East,1080.0
TXN-SALE-00504-103,2025-11-13,103,31,West,7750.0
TXN-SALE-00504-104,2025-11-13,104,28,North,1820.0
TXN-SALE-00505-101,2025-11-14,101,19,North,22800.0
TXN-SALE-00505-102,2025-11-14,102,36,East,1620.0
TXN-SALE-00505-103,2025-11-14,103,34,West,8500.0
TXN-SALE-00505-104,2025-11-14,104,13,South,845.0
TXN-SALE-00506-101,2025-11-15,101,41,North,49200.0
TXN-SALE-00506-102,2025-11-15,102,39,East,1755.0
TXN-SALE-00506-103,2025-11-15,103,25,East,6250.0
TXN-SALE-00506-104,2025-11-15,104,37,West,2405.0
TXN-SALE-00507-101,2025-11-16,101,43,West,51600.0
TXN-SALE-00507-102,2025-11-16,102,35,East,1575.0
TXN-SALE-00507-103,2025-11-16,103,31,North,7750.0
TXN-SALE-00507-104,2025-11-16,104,21,North,1365.0
TXN-SALE-00508-101,2025-11-17,101,25,South,30000.0
TXN-SALE-00508-102,2025-11-17,102,13,North,585.0
TXN-SALE-00508-103,2025-11-17,103,12,East,3000.0
TXN-SALE-00508-104,2025-11-17,104,9,West,585.0
TXN-SALE-00509-101,2025-11-18,101,19,North,22800.0
TXN-SALE-00509-102,2025-11-18,102,15,East,675.0
TXN-SALE-00509-103,2025-11-18,103,7,West,1750.0
TXN-SALE-00509-104,2025-11-18,104,25,East,1625.0
TXN-SALE-00510-101,2025-11-19,101,25,North,30000.0
TXN-SALE-00510-102,2025-11-19,102,9,North,405.0
TXN-SALE-00510-103,2025-11-19,103,18,East,4500.0
TXN-SALE-00510-104,2025-11-19,104,12,South,780.0
TXN-SALE-00511-101,2025-11-20,101,10,West,12000.0
TXN-SALE-00511-102,2025-11-20,102,15,West,675.0
TXN-SALE-00511-103,2025-11-20,103,24,North,6000.0
TXN-SALE-00511-104,2025-11-20,104,18,South,1170.0
TXN-SALE-00512-101,2025-11-21,101,7,West,8400.0
TXN-SALE-00512-102,2025-11-21,102,22,East,990.0
TXN-SALE-00512-103,2025-11-21,103,25,North,6250.0
TXN-SALE-00512-104,2025-11-21,104,31,South,2015.0
TXN-SALE-00513-101,2025-11-22,101,27,North,32400.0
TXN-SALE-00513-102,2025-11-22,102,31,East,1395.0
TXN-SALE-00513-103,2025-11-22,103,27,South,6750.0
TXN-SALE-00513-104,2025-11-22,104,33,North,2145.0
TXN-SALE-00514-101,2025-11-23,101,19,West,22800.0
TXN-SALE-00514-102,2025-11-23,102,11,South,495.0
TXN-SALE-00514-103,2025-11-23,103,41,West,10250.0
TXN-SALE-00514-104,2025-11-23,104,35,South,2275.0
TXN-SALE-00515-101,2025-11-24,101,10,North,12000.0
TXN-SALE-00515-102,2025-11-24,102,10,East,450.0
TXN-SALE-00515-103,2025-11-24,103,15,North,3750.0
TXN-SALE-00515-104,2025-11-24,104,24,South,1560.0
TXN-SALE-00516-101,2025-11-25,101,36,West,43200.0
TXN-SALE-00516-102,2025-11-25,102,22,North,990.0
TXN-SALE-00516-103,2025-11-25,103,12,South,3000.0
TXN-SALE-00516-104,2025-11-25,104,15,North,975.0
TXN-SALE-00517-101,2025-11-26,101,36,East,43200.0
TXN-SALE-00517-102,2025-11-26,102,30,East,1350.0
TXN-SALE-00517-103,2025-11-26,103,31,West,7750.0
TXN-SALE-00517-104,2025-11-26,104,24,East,1560.0
TXN-SALE-00518-101,2025-11-27,101,21,East,25200.0
TXN-SALE-00518-102,2025-11-27,102,28,South,1260.0
TXN-SALE-00518-103,2025-11-27,103,19,South,4750.0
TXN-SALE-00518-104,2025-11-27,104,13,South,845.0
TXN-SALE-00519-101,2025-11-28,101,16,West,19200.0
TXN-SALE-00519-102,2025-11-28,102,7,East,315.0
TXN-SALE-00519-103,2025-11-28,103,16,West,4000.0
TXN-SALE-00519-104,2025-11-28,104,24,West,1560.0
TXN-SALE-00520-101,2025-11-29,101,39,East,46800.0
TXN-SALE-00520-102,2025-11-29,102,15,North,675.0
TXN-SALE-00520-103,2025-11-29,103,21,West,5250.0
TXN-SALE-00520-104,2025-11-29,104,37,East,2405.0
TXN-SALE-00521-101,2025-11-30,101,25,West,30000.0
TXN-SALE-00521-102,2025-11-30,102,29,West,1305.0
TXN-SALE-00521-103,2025-11-30,103,9,East,2250.0
TXN-SALE-00521-104,2025-11-30,104,23,North,1495.0
TXN-SALE-00522-101,2025-12-01,101,12,West,14400.0
TXN-SALE-00522-102,2025-12-01,102,10,North,450.0
TXN-SALE-00522-103,2025-12-01,103,19,North,4750.0
TXN-SALE-00522-104,2025-12-01,104,9,South,585.0
TXN-SALE-00523-101,2025-12-02,101,25,East,30000.0
TXN-SALE-00523-102,2025-12-02,102,24,South,1080.0
TXN-SALE-00523-103,2025-12-02,103,12,South,3000.0
TXN-SALE-00523-104,2025-12-02,104,18,North,1170.0
TXN-SALE-00524-101,2025-12-03,101,13,West,15600.0
TXN-SALE-00524-102,2025-12-03,102,36,South,1620.0
TXN-SALE-00524-103,2025-12-03,103,22,East,5500.0
TXN-SALE-00524-104,2025-12-03,104,19,North,1235.0
TXN-SALE-00525-101,2025-12-04,101,24,East,28800.0
TXN-SALE-00525-102,2025-12-04,102,21,North,945.0
TXN-SALE-00525-103,2025-12-04,103,21,East,5250.0
TXN-SALE-00525-104,2025-12-04,104,25,East,1625.0
TXN-SALE-00526-101,2025-12-05,101,22,North,26400.0
TXN-SALE-00526-102,2025-12-05,102,18,West,810.0
TXN-SALE-00526-103,2025-12-05,103,12,East,3000.0
TXN-SALE-00526-104,2025-12-05,104,22,East,1430.0
TXN-SALE-00527-101,2025-12-06,101,9,North,10800.0
TXN-SALE-00527-102,2025-12-06,102,37,West,1665.0
TXN-SALE-00527-103,2025-12-06,103,19,West,4750.0
TXN-SALE-00527-104,2025-12-06,104,37,East,2405.0
TXN-SALE-00528-101,2025-12-07,101,25,South,30000.0
TXN-SALE-00528-102,2025-12-07,102,43,South,1935.0
TXN-SALE-00528-103,2025-12-07,103,41,South,10250.0
TXN-SALE-00528-104,2025-12-07,104,17,West,1105.0
TXN-SALE-00529-101,2025-12-08,101,36,North,43200.0
TXN-SALE-00529-102,2025-12-08,102,22,West,990.0
TXN-SALE-00529-103,2025-12-08,103,7,South,1750.0
TXN-SALE-00529-104,2025-12-08,104,15,East,975.0
TXN-SALE-00530-101,2025-12-09,101,9,East,10800.0
TXN-SALE-00530-102,2025-12-09,102,27,North,1215.0
TXN-SALE-00530-103,2025-12-09,103,15,South,3750.0
TXN-SALE-00530-104,2025-12-09,104,33,South,2145.0
TXN-SALE-00531-101,2025-12-10,101,21,South,25200.0
TXN-SALE-00531-102,2025-12-10,102,26,East,1170.0
TXN-SALE-00531-103,2025-12-10,103,10,South,2500.0
TXN-SALE-00531-104,2025-12-10,104,15,North,975.0
TXN-SALE-00532-101,2025-12-11,101,18,West,21600.0
TXN-SALE-00532-102,2025-12-11,102,26,East,1170.0
TXN-SALE-00532-103,2025-12-11,103,24,North,6000.0
TXN-SALE-00532-104,2025-12-11,104,32,West,2080.0
TXN-SALE-00533-101,2025-12-12,101,22,North,26400.0
TXN-SALE-00533-102,2025-12-12,102,33,East,1485.0
TXN-SALE-00533-103,2025-12-12,103,24,South,6000.0
TXN-SALE-00533-104,2025-12-12,104,19,West,1235.0
TXN-SALE-00534-101,2025-12-13,101,15,East,18000.0
TXN-SALE-00534-102,2025-12-13,102,39,West,1755.0
TXN-SALE-00534-103,2025-12-13,103,31,East,7750.0
TXN-SALE-00534-104,2025-12-13,104,17,North,1105.0
TXN-SALE-00535-101,2025-12-14,101,43,East,51600.0
TXN-SALE-00535-102,2025-12-14,102,19,South,855.0
TXN-SALE-00535-103,2025-12-14,103,43,South,10750.0
TXN-SALE-00535-104,2025-12-14,104,19,West,1235.0
TXN-SALE-00536-101,2025-12-15,101,24,East,28800.0
TXN-SALE-00536-102,2025-12-15,102,9,North,405.0
TXN-SALE-00536-103,2025-12-15,103,23,East,5750.0
TXN-SALE-00536-104,2025-12-15,104,30,South,1950.0
TXN-SALE-00537-101,2025-12-16,101,9,East,10800.0
TXN-SALE-00537-102,2025-12-16,102,18,North,810.0
TXN-SALE-00537-103,2025-12-16,103,21,West,5250.0
TXN-SALE-00537-104,2025-12-16,104,12,East,780.0
TXN-SALE-00538-101,2025-12-17,101,7,East,8400.0
TXN-SALE-00538-102,2025-12-17,102,16,North,720.0
TXN-SALE-00538-103,2025-12-17,103,36,West,9000.0
TXN-SALE-00538-104,2025-12-17,104,33,South,2145.0
TXN-SALE-00539-101,2025-12-18,101,24,North,28800.0
TXN-SALE-00539-102,2025-12-18,102,13,South,585.0
TXN-SALE-00539-103,2025-12-18,103,12,North,3000.0
TXN-SALE-00539-104,2025-12-18,104,21,East,1365.0
TXN-SALE-00540-101,2025-12-19,101,23,North,27600.0
TXN-SALE-00540-102,2025-12-19,102,21,West,945.0
TXN-SALE-00540-103,2025-12-19,103,18,South,4500.0
TXN-SALE-00540-104,2025-12-19,104,18,West,1170.0
TXN-SALE-00541-101,2025-12-20,101,18,East,21600.0
TXN-SALE-00541-102,2025-12-20,102,14,West,630.0
TXN-SALE-00541-103,2025-12-20,103,34,North,8500.0
TXN-SALE-00541-104,2025-12-20,104,28,West,1820.0
TXN-SALE-00542-101,2025-12-21,101,26,South,31200.0
TXN-SALE-00542-102,2025-12-21,102,12,East,540.0
TXN-SALE-00542-103,2025-12-21,103,10,West,2500.0
TXN-SALE-00542-104,2025-12-21,104,22,North,1430.0
TXN-SALE-00543-101,2025-12-22,101,10,West,12000.0
TXN-SALE-00543-102,2025-12-22,102,37,North,1665.0
TXN-SALE-00543-103,2025-12-22,103,10,East,2500.0
TXN-SALE-00543-104,2025-12-22,104,32,East,2080.0
TXN-SALE-00544-101,2025-12-23,101,27,North,32400.0
TXN-SALE-00544-102,2025-12-23,102,33,North,1485.0
TXN-SALE-00544-103,2025-12-23,103,37,North,9250.0
TXN-SALE-00544-104,2025-12-23,104,37,North,2405.0
TXN-SALE-00545-101,2025-12-24,101,33,West,39600.0
TXN-SALE-00545-102,2025-12-24,102,7,South,315.0
TXN-SALE-00545-103,2025-12-24,103,7,South,1750.0
TXN-SALE-00545-104,2025-12-24,104,26,West,1690.0
TXN-SALE-00546-101,2025-12-25,101,37,East,44400.0
TXN-SALE-00546-102,2025-12-25,102,21,East,945.0
TXN-SALE-00546-103,2025-12-25,103,23,North,5750.0
TXN-SALE-00546-104,2025-12-25,104,20,North,1300.0
TXN-SALE-00547-101,2025-12-26,101,7,North,8400.0
TXN-SALE-00547-102,2025-12-26,102,9,West,405.0
TXN-SALE-00547-103,2025-12-26,103,26,North,6500.0
TXN-SALE-00547-104,2025-12-26,104,12,North,780.0
TXN-SALE-00548-101,2025-12-27,101,30,West,36000.0
TXN-SALE-00548-102,2025-12-27,102,46,North,2070.0
TXN-SALE-00548-103,2025-12-27,103,14,West,3500.0
TXN-SALE-00548-104,2025-12-27,104,46,East,2990.0
TXN-SALE-00549-101,2025-12-28,101,34,West,40800.0
TXN-SALE-00549-102,2025-12-28,102,22,East,990.0
TXN-SALE-00549-103,2025-12-28,103,22,South,5500.0
TXN-SALE-00549-104,2025-12-28,104,24,North,1560.0
TXN-SALE-00550-101,2025-12-29,101,27,West,32400.0
TXN-SALE-00550-102,2025-12-29,102,21,West,945.0
TXN-SALE-00550-103,2025-12-29,103,29,South,7250.0
TXN-SALE-00550-104,2025-12-29,104,37,North,2405.0
TXN-SALE-00551-101,2025-12-30,101,18,North,21600.0
TXN-SALE-00551-102,2025-12-30,102,31,East,1395.0
TXN-SALE-00551-103,2025-12-30,103,31,East,7750.0
TXN-SALE-00551-104,2025-12-30,104,27,West,1755.0
TXN-SALE-00552-101,2025-12-31,101,27,North,32400.0
TXN-SALE-00552-102,2025-12-31,102,12,South,540.0
TXN-SALE-00552-103,2025-12-31,103,29,East,7250.0
TXN-SALE-00552-104,2025-12-31,104,13,North,845.0
TXN-SALE-00553-101,2026-01-01,101,10,East,12000.0
TXN-SALE-00553-102,2026-01-01,102,18,East,810.0
TXN-SALE-00553-103,2026-01-01,103,12,South,3000.0
TXN-SALE-00553-104,2026-01-01,104,21,West,1365.0
TXN-SALE-00554-101,2026-01-02,101,10,South,12000.0
TXN-SALE-00554-102,2026-01-02,102,32,East,1440.0
TXN-SALE-00554-103,2026-01-02,103,37,East,9250.0
TXN-SALE-00554-104,2026-01-02,104,26,North,1690.0
TXN-SALE-00555-101,2026-01-03,101,26,North,31200.0
TXN-SALE-00555-102,2026-01-03,102,20,North,900.0
TXN-SALE-00555-103,2026-01-03,103,28,West,7000.0
TXN-SALE-00555-104,2026-01-03,104,22,East,1430.0
TXN-SALE-00556-101,2026-01-04,101,20,North,24000.0
TXN-SALE-00556-102,2026-01-04,102,48,East,2160.0
TXN-SALE-00556-103,2026-01-04,103,46,South,11500.0
TXN-SALE-00556-104,2026-01-04,104,38,West,2470.0
TXN-SALE-00557-101,2026-01-05,101,24,South,28800.0
TXN-SALE-00557-102,2026-01-05,102,35,East,1575.0
TXN-SALE-00557-103,2026-01-05,103,12,East,3000.0
TXN-SALE-00557-104,2026-01-05,104,20,North,1300.0
TXN-SALE-00558-101,2026-01-06,101,26,East,31200.0
TXN-SALE-00558-102,2026-01-06,102,34,South,1530.0
TXN-SALE-00558-103,2026-01-06,103,14,North,3500.0
TXN-SALE-00558-104,2026-01-06,104,31,East,2015.0
TXN-SALE-00559-101,2026-01-07,101,35,South,42000.0
TXN-SALE-00559-102,2026-01-07,102,31,East,1395.0
TXN-SALE-00559-103,2026-01-07,103,29,South,7250.0
TXN-SALE-00559-104,2026-01-07,104,12,East,780.0
TXN-SALE-00560-101,2026-01-08,101,31,West,37200.0
TXN-SALE-00560-102,2026-01-08,102,18,North,810.0
TXN-SALE-00560-103,2026-01-08,103,31,East,7750.0
TXN-SALE-00560-104,2026-01-08,104,21,South,1365.0
TXN-SALE-00561-101,2026-01-09,101,9,East,10800.0
TXN-SALE-00561-102,2026-01-09,102,20,North,900.0
TXN-SALE-00561-103,2026-01-09,103,23,West,5750.0
TXN-SALE-00561-104,2026-01-09,104,21,South,1365.0
TXN-SALE-00562-101,2026-01-10,101,42,West,50400.0
TXN-SALE-00562-102,2026-01-10,102,40,West,1800.0
TXN-SALE-00562-103,2026-01-10,103,38,North,9500.0
TXN-SALE-00562-104,2026-01-10,104,18,South,1170.0
TXN-SALE-00563-101,2026-01-11,101,42,North,50400.0
TXN-SALE-00563-102,2026-01-11,102,46,West,2070.0
TXN-SALE-00563-103,2026-01-11,103,42,North,10500.0
TXN-SALE-00563-104,2026-01-11,104,12,West,780.0
TXN-SALE-00564-101,2026-01-12,101,29,West,34800.0
TXN-SALE-00564-102,2026-01-12,102,17,East,765.0
TXN-SALE-00564-103,2026-01-12,103,15,North,3750.0
TXN-SALE-00564-104,2026-01-12,104,29,East,1885.0
TXN-SALE-00565-101,2026-01-13,101,17,North,20400.0
TXN-SALE-00565-102,2026-01-13,102,32,South,1440.0
TXN-SALE-00565-103,2026-01-13,103,20,North,5000.0
TXN-SALE-00565-104,2026-01-13,104,20,North,1300.0
TXN-SALE-00566-101,2026-01-14,101,15,South,18000.0
TXN-SALE-00566-102,2026-01-14,102,37,West,1665.0
TXN-SALE-00566-103,2026-01-14,103,10,North,2500.0
TXN-SALE-00566-104,2026-01-14,104,32,West,2080.0
